39.7392358,-104.990251,1603
39.69779751,-104.9754582,1619
39.68211983,-104.9528888,1641
39.68211983,-104.9528888,1641
39.69862694,-104.952209,1645
39.69862694,-104.952209,1645
39.69862694,-104.952209,1645
39.69862694,-104.952209,1645
39.69862694,-104.952209,1645
39.70056324,-104.9487275,1646
39.68904607,-104.9315031,1665
39.67063605,-104.9199047,1679
39.67063605,-104.9199047,1679
39.67063605,-104.9199047,1679
39.65203596,-104.9263508,1697
39.65203596,-104.9263508,1697
39.61630463,-104.8979532,1744
39.61630463,-104.8979532,1744
39.61630463,-104.8979532,1744
39.61630463,-104.8979532,1744
39.61630463,-104.8979532,1744
39.61630463,-104.8979532,1744
39.61630463,-104.8979532,1744
39.61630463,-104.8979532,1744
39.61630463,-104.8979532,1744
39.61630463,-104.8979532,1744
39.61630463,-104.8979532,1744
39.61630463,-104.8979532,1744
39.61630463,-104.8979532,1744
39.61630463,-104.8979532,1744
39.58769728,-104.8894977,1750
39.58769728,-104.8894977,1750
39.58769728,-104.8894977,1750
39.57590825,-104.845347,1774
39.57590825,-104.845347,1774
39.57590825,-104.845347,1774
39.57312817,-104.8648956,1775
39.56198739,-104.8475456,1791
39.56198739,-104.8475456,1791
39.56198739,-104.8475456,1791
39.56198739,-104.8475456,1791
39.56198739,-104.8475456,1791
39.56198739,-104.8475456,1791
39.54554027,-104.8509808,1815
39.54554027,-104.8509808,1815
39.54554027,-104.8509808,1815
39.54554027,-104.8509808,1815
39.54554027,-104.8509808,1815
39.54554027,-104.8509808,1815
39.54554027,-104.8509808,1815
39.54554027,-104.8509808,1815
39.54520063,-104.8512667,1815
39.51928578,-104.8924998,1887
39.51928578,-104.8924998,1887
39.51928578,-104.8924998,1887
39.51928578,-104.8924998,1887
39.51928578,-104.8924998,1887
39.51928578,-104.8924998,1887
39.51928578,-104.8924998,1887
39.50525384,-104.9101946,1911
39.46412729,-104.8864265,1960
39.46412729,-104.8864265,1960
39.46412729,-104.8864265,1960
39.44859697,-104.8602532,1961
39.42290969,-104.8420681,1972
39.42290969,-104.8420681,1972
39.42290969,-104.8420681,1972
39.42290969,-104.8420681,1972
39.42290969,-104.8420681,1972
39.42290969,-104.8420681,1972
39.40501455,-104.8418319,2006
39.40501455,-104.8418319,2006
39.40501455,-104.8418319,2006
39.40501455,-104.8418319,2006
39.40501455,-104.8418319,2006
39.40501455,-104.8418319,2006
39.40501455,-104.8418319,2006
39.40501455,-104.8418319,2006
39.40501455,-104.8418319,2006
39.40501455,-104.8418319,2006
39.40501455,-104.8418319,2006
39.40501455,-104.8418319,2006
39.40501455,-104.8418319,2006
39.40501455,-104.8418319,2006
39.40501455,-104.8418319,2006
39.36923115,-104.8089524,2014
39.36923115,-104.8089524,2014
39.36923115,-104.8089524,2014
39.36923115,-104.8089524,2014
39.36923115,-104.8089524,2014
39.36923115,-104.8089524,2014
39.35395753,-104.8035248,2031
39.35395753,-104.8035248,2031
39.35554146,-104.8042913,2032
39.35555762,-104.8042936,2032
39.3151615,-104.7899292,2090
39.3151615,-104.7899292,2090
39.3151615,-104.7899292,2090
39.3151615,-104.7899292,2090
39.3151615,-104.7899292,2090
39.28081975,-104.8167635,2150
39.28081975,-104.8167635,2150
39.28081975,-104.8167635,2150
39.28081975,-104.8167635,2150
39.28081975,-104.8167635,2150
39.28081975,-104.8167635,2150
39.28081975,-104.8167635,2150
39.28081975,-104.8167635,2150
39.28081975,-104.8167635,2150
39.28081975,-104.8167635,2150
39.28081975,-104.8167635,2150
39.28081975,-104.8167635,2150
39.28081975,-104.8167635,2150
39.28081975,-104.8167635,2150
39.28081975,-104.8167635,2150
39.28081975,-104.8167635,2150
39.28081975,-104.8167635,2150
39.28081975,-104.8167635,2150
39.28081975,-104.8167635,2150
39.28081975,-104.8167635,2150
39.28081975,-104.8167635,2150
39.28081975,-104.8167635,2150
39.28081975,-104.8167635,2150
39.27860167,-104.8206057,2158
39.27860167,-104.8206057,2158
39.24647255,-104.8396903,2168
39.26620963,-104.8451123,2191
39.26620963,-104.8451123,2191
39.26620963,-104.8451123,2191
39.26620963,-104.8451123,2191
39.26620963,-104.8451123,2191
39.26620963,-104.8451123,2191
39.25414186,-104.8522772,2207
39.25414186,-104.8522772,2207
39.25414186,-104.8522772,2207
39.25414186,-104.8522772,2207
39.25414186,-104.8522772,2207
39.25414186,-104.8522772,2207
39.25414186,-104.8522772,2207
39.25414186,-104.8522772,2207
39.25414186,-104.8522772,2207
39.25414186,-104.8522772,2207
39.25414186,-104.8522772,2207
39.25414186,-104.8522772,2207
39.25414186,-104.8522772,2207
39.25414186,-104.8522772,2207
39.25414186,-104.8522772,2207
39.25414186,-104.8522772,2207
39.25823399,-104.8787557,2207
39.26422608,-104.8708859,2210
39.26422608,-104.8708859,2210
39.26422608,-104.8708859,2210
39.26422608,-104.8708859,2210
39.26422608,-104.8708859,2210
39.26422608,-104.8708859,2210
39.26422608,-104.8708859,2210
39.26422608,-104.8708859,2210
39.26422608,-104.8708859,2210
39.26422608,-104.8708859,2210
39.25941048,-104.8723721,2217
39.25941048,-104.8723721,2217
39.25941048,-104.8723721,2217
39.25941048,-104.8723721,2217
39.25941048,-104.8723721,2217
39.25941048,-104.8723721,2217
39.25941048,-104.8723721,2217
39.25941048,-104.8723721,2217
39.25941048,-104.8723721,2217
39.25941048,-104.8723721,2217
39.25941048,-104.8723721,2217
39.25912184,-104.8721686,2217
39.25912184,-104.8721686,2217
39.2593003,-104.872228,2217
39.2593003,-104.872228,2217
39.2593003,-104.872228,2217
39.2593003,-104.872228,2217
39.2593003,-104.872228,2217
39.2593003,-104.872228,2217
39.2593003,-104.872228,2217
39.2593003,-104.872228,2217
39.2593003,-104.872228,2217
39.2593003,-104.872228,2217
39.2593003,-104.872228,2217
39.2593003,-104.872228,2217
39.2593003,-104.872228,2217
39.2593003,-104.872228,2217
39.2593003,-104.872228,2217
39.2593003,-104.872228,2217
39.2593003,-104.872228,2217
39.2593003,-104.872228,2217
39.2593003,-104.872228,2217
39.2593003,-104.872228,2217
39.21790059,-104.9000246,2242
39.21790059,-104.9000246,2242
39.21790059,-104.9000246,2242
39.21790059,-104.9000246,2242
39.21790059,-104.9000246,2242
39.21791519,-104.9005987,2242
39.21791519,-104.9005987,2242
39.21791519,-104.9005987,2242
39.21791519,-104.9005987,2242
39.21791519,-104.9005987,2242
39.21791519,-104.9005987,2242
39.21791519,-104.9005987,2242
39.21791519,-104.9005987,2242
39.21791519,-104.9005987,2242
39.21791519,-104.9005987,2242
39.21791519,-104.9005987,2242
39.21787522,-104.9006713,2242
39.21778098,-104.9017889,2242
